4.87 -0.967383 -0.987605
4.88 -0.965782 -0.985986
4.89 -0.964083 -0.984269
4.9 -0.962285 -0.982453
4.91 -0.960387 -0.980538
4.92 -0.958391 -0.978526
4.93 -0.956296 -0.976416
4.94 -0.954103 -0.974208
4.95 -0.95181 -0.971903
4.96 -0.949418 -0.969501
4.97 -0.946928 -0.967001
4.98 -0.944338 -0.964405
4.99 -0.94165 -0.961713
5 -0.938863 -0.958924
5.01 -0.935984 -0.95604
5.02 -0.93302 -0.95306
5.03 -0.929971 -0.949984
5.04 -0.926836 -0.946814
5.05 -0.923617 -0.943549
5.06 -0.920313 -0.940189
5.07 -0.916924 -0.936736
5.08 -0.91345 -0.933189
5.09 -0.909891 -0.929548
5.1 -0.906247 -0.925815
5.11 -0.902518 -0.921989
5.12 -0.898703 -0.91807
5.13 -0.894804 -0.91406
5.14 -0.89082 -0.909959
5.15 -0.886751 -0.905767
5.16 -0.882597 -0.901484
5.17 -0.878358 -0.897111
5.18 -0.874034 -0.892648
5.19 -0.869624 -0.888096
5.2 -0.86513 -0.883455
5.21 -0.860551 -0.878725
5.22 -0.855887 -0.873908
5.23 -0.851138 -0.869004
5.24 -0.846304 -0.864012
5.25 -0.841384 -0.858934
5.26 -0.83638 -0.853771
5.27 -0.831291 -0.848522
5.28 -0.826117 -0.843188
5.29 -0.820858 -0.837769
5.3 -0.815514 -0.832267
5.31 -0.810084 -0.826682
5.32 -0.80457 -0.821014
5.33 -0.798971 -0.815264
5.34 -0.793287 -0.809433
5.35 -0.787518 -0.80352
5.36 -0.781664 -0.797527
5.37 -0.775724 -0.791455
5.38 -0.7697 -0.785303
5.39 -0.763591 -0.779073
5.4 -0.757397 -0.772764
5.41 -0.751118 -0.766379
5.42 -0.744753 -0.759917
5.43 -0.738304 -0.753379
5.44 -0.73177 -0.746765
5.45 -0.725151 -0.740077
5.46 -0.718447 -0.733315
5.47 -0.711658 -0.72648
5.48 -0.704783 -0.719572
5.49 -0.697824 -0.712592
5.5 -0.69078 -0.70554
5.51 -0.683668 -0.698418
5.52 -0.676506 -0.691227
5.53 -0.669294 -0.683966
5.54 -0.662031 -0.676637
5.55 -0.654718 -0.66924
5.56 -0.647354 -0.661776
5.57 -0.639941 -0.654246
5.58 -0.632477 -0.646651
5.59 -0.624963 -0.638991
5.6 -0.617398 -0.631267
5.61 -0.609783 -0.62348
5.62 -0.602118 -0.61563
5.63 -0.594403 -0.607719
5.64 -0.586637 -0.599747
5.65 -0.578821 -0.591716
5.66 -0.570954 -0.583625
5.67 -0.563038 -0.575475
5.68 -0.555071 -0.567269
5.69 -0.547054 -0.559005
5.7 -0.538986 -0.550686
5.71 -0.530868 -0.542311
5.72 -0.5227 -0.533882
5.73 -0.514482 -0.5254
5.74 -0.506213 -0.516865
5.75 -0.497894 -0.508279
5.76 -0.489524 -0.499642
5.77 -0.481105 -0.490955
5.78 -0.472635 -0.482218
5.79 -0.464115 -0.473434
5.8 -0.455544 -0.464602
5.81 -0.446923 -0.455724
5.82 -0.438252 -0.4468
5.83 -0.429531 -0.437832
5.84 -0.420759 -0.428819
5.85 -0.411937 -0.419764
5.86 -0.403064 -0.410667
5.87 -0.394142 -0.401529
5.88 -0.385169 -0.39235
5.89 -0.376146 -0.383133
5.9 -0.367072 -0.373877
5.91 -0.357948 -0.364583
5.92 -0.348774 -0.355254
5.93 -0.33955 -0.345888
5.94 -0.330275 -0.336488
5.95 -0.32095 -0.327055
5.96 -0.311574 -0.317589
5.97 -0.302149 -0.308091
5.98 -0.292673 -0.298562
5.99 -0.283146 -0.289003
6 -0.27357 -0.279415
6.01 -0.263967 -0.2698
6.02 -0.25436 -0.260157
6.03 -0.24475 -0.250489
6.04 -0.235137 -0.240795
6.05 -0.22552 -0.231078
6.06 -0.215901 -0.221337
6.07 -0.206278 -0.211574
6.08 -0.196651 -0.20179
6.09 -0.187022 -0.191986
6.1 -0.177389 -0.182163
6.11 -0.167753 -0.172321
6.12 -0.158113 -0.162462
6.13 -0.14847 -0.152587
6.14 -0.138824 -0.142697
6.15 -0.129175 -0.132792
6.16 -0.119522 -0.122874
6.17 -0.109867 -0.112944
6.18 -0.100207 -0.103002
6.19 -0.0905449 -0.0930505
6.2 -0.0808792 -0.0830894
6.21 -0.0712102 -0.07312
6.22 -0.0615379 -0.0631433
6.23 -0.0518623 -0.0531602
6.24 -0.0421834 -0.0431719
6.25 -0.0325013 -0.0331792
6.26 -0.0228159 -0.0231832
6.27 -0.0131271 -0.0131849
6.28 -0.00343514 -0.0031853
6.29 0.00626014 0.00681464
6.3 0.0159587 0.0168139
6.31 0.0256606 0.0268115
6.32 0.0353657 0.0368064
6.33 0.0450741 0.0467976
6.34 0.0547858 0.0567841
6.35 0.0645008 0.066765
6.36 0.074219 0.0767392
6.37 0.0839406 0.0867057
6.38 0.0936654 0.0966635
6.39 0.103394 0.106612
6.4 0.113125 0.116549
6.41 0.12286 0.126475
6.42 0.132598 0.136388
6.43 0.142339 0.146288
6.44 0.152083 0.156173
6.45 0.161831 0.166042
6.46 0.171582 0.175895
6.47 0.181337 0.18573
6.48 0.191094 0.195547
6.49 0.200855 0.205344
6.5 0.21062 0.21512
6.51 0.220363 0.224875
6.52 0.230062 0.234607
6.53 0.239717 0.244316
6.54 0.249327 0.254001
6.55 0.258892 0.26366
6.56 0.268413 0.273293
6.57 0.27789 0.282898
6.58 0.287321 0.292476
6.59 0.296709 0.302024
6.6 0.306051 0.311541
6.61 0.31535 0.321028
6.62 0.324603 0.330482
6.63 0.333813 0.339904
6.64 0.342977 0.349291
6.65 0.352097 0.358644
6.66 0.361173 0.367961
6.67 0.370204 0.37724
6.68 0.37919 0.386483
6.69 0.388132 0.395686
6.7 0.39703 0.40485
6.71 0.405883 0.413973
6.72 0.414691 0.423055
6.73 0.423455 0.432095
6.74 0.432174 0.441092
6.75 0.440849 0.450044
6.76 0.449479 0.458951
6.77 0.458064 0.467813
6.78 0.466606 0.476628
6.79 0.475102 0.485395
6.8 0.483554 0.494113
6.81 0.491962 0.502782
6.82 0.500325 0.511401
6.83 0.508643 0.519969
6.84 0.516917 0.528485
6.85 0.525146 0.536948
6.86 0.533331 0.545357
6.87 0.541471 0.553711
6.88 0.549567 0.562011
6.89 0.557618 0.570254
6.9 0.565625 0.57844
6.91 0.573587 0.586568
6.92 0.581505 0.594637
6.93 0.589378 0.602648
6.94 0.597206 0.610597
6.95 0.60499 0.618486
6.96 0.61273 0.626313
6.97 0.620425 0.634077
6.98 0.628075 0.641778
6.99 0.635681 0.649415
7 0.643242 0.656987
7.01 0.65074 0.664493
7.02 0.658157 0.671932
7.03 0.665493 0.679305
7.04 0.672746 0.686609
7.05 0.679919 0.693845
7.06 0.68701 0.701011
7.07 0.69402 0.708108
7.08 0.700948 0.715133
7.09 0.707794 0.722087
7.1 0.71456 0.728969
7.11 0.721243 0.735778
7.12 0.727846 0.742513
7.13 0.734366 0.749174
7.14 0.740806 0.755761
7.15 0.747164 0.762271
7.16 0.75344 0.768705
7.17 0.759635 0.775063
7.18 0.765749 0.781343
7.19 0.771781 0.787545
7.2 0.777732 0.793668
7.21 0.783601 0.799712
7.22 0.789389 0.805675
7.23 0.795095 0.811559
7.24 0.80072 0.817361
7.25 0.806263 0.823081
7.26 0.811725 0.828719
7.27 0.817106 0.834274
7.28 0.822405 0.839746
7.29 0.827623 0.845133
7.3 0.832759 0.850437
7.31 0.837813 0.855655
7.32 0.842787 0.860787
7.33 0.847678 0.865834
7.34 0.852489 0.870794
7.35 0.857218 0.875667
7.36 0.861865 0.880452
7.37 0.866431 0.885149
7.38 0.870916 0.889758
7.39 0.875319 0.894278
7.4 0.87964 0.898708
7.41 0.88388 0.903049
7.42 0.888039 0.907299
7.43 0.892116 0.911458
7.44 0.896112 0.915526
7.45 0.900026 0.919503
7.46 0.903859 0.923388
7.47 0.907611 0.92718
7.48 0.911281 0.93088
7.49 0.914869 0.934487
7.5 0.918376 0.938
7.51 0.921794 0.941419
7.52 0.925112 0.944745
7.53 0.928333 0.947975
7.54 0.931454 0.951111
7.55 0.934478 0.954152
7.56 0.937403 0.957098
7.57 0.940229 0.959947
7.58 0.942958 0.962701
7.59 0.945587 0.965359
7.6 0.948119 0.96792
7.61 0.950551 0.970384
7.62 0.952886 0.972751
7.63 0.955122 0.975021
7.64 0.957259 0.977193
7.65 0.959299 0.979268
7.66 0.961239 0.981244
7.67 0.963082 0.983123
7.68 0.964826 0.984903
